,ecologie,economie,education,immigration,sante,securite_defense,date
488,1,0,0,0,0,0,2022-03-20 15:43:43+00:00
487,0,1,0,0,0,0,2022-03-20 15:45:02+00:00
486,1,0,0,0,0,0,2022-03-20 15:47:06+00:00
485,0,1,0,0,0,0,2022-03-20 15:48:52+00:00
484,0,1,0,0,0,0,2022-03-20 15:51:25+00:00
483,0,0,0,1,0,0,2022-03-20 15:55:31+00:00
482,0,0,0,1,0,0,2022-03-20 16:03:04+00:00
481,1,0,0,0,0,0,2022-03-21 10:38:55+00:00
480,0,0,1,0,0,0,2022-03-21 17:21:52+00:00
479,0,1,0,0,0,0,2022-03-21 19:25:04+00:00
478,0,1,0,0,0,0,2022-03-22 10:04:46+00:00
477,1,0,0,0,0,0,2022-03-22 10:38:24+00:00
476,0,0,0,0,0,1,2022-03-22 14:07:28+00:00
475,1,0,0,0,0,0,2022-03-22 14:39:32+00:00
474,0,1,0,0,0,0,2022-03-22 19:59:09+00:00
473,0,0,0,0,1,0,2022-03-23 08:08:29+00:00
472,0,0,0,0,0,1,2022-03-23 14:29:04+00:00
471,0,0,0,0,1,0,2022-03-23 15:56:06+00:00
470,0,0,0,0,0,1,2022-03-23 19:35:00+00:00
469,0,0,0,0,0,1,2022-03-23 19:37:07+00:00
468,0,0,0,0,0,1,2022-03-23 19:39:04+00:00
467,0,0,0,0,0,1,2022-03-23 19:40:41+00:00
466,0,0,0,0,0,1,2022-03-23 19:43:41+00:00
465,0,0,0,1,0,0,2022-03-23 19:44:27+00:00
464,1,0,0,0,0,0,2022-03-23 19:47:29+00:00
463,1,0,0,0,0,0,2022-03-23 19:55:15+00:00
462,1,0,0,0,0,0,2022-03-23 20:01:09+00:00
461,1,0,0,0,0,0,2022-03-24 10:40:43+00:00
460,0,0,0,1,0,0,2022-03-24 13:13:51+00:00
459,0,0,1,0,0,0,2022-03-24 14:19:48+00:00
458,0,1,0,0,0,0,2022-03-24 15:37:08+00:00
457,0,0,0,0,1,0,2022-03-24 17:02:29+00:00
456,0,0,1,0,0,0,2022-03-24 19:31:27+00:00
455,0,0,1,0,0,0,2022-03-24 19:34:17+00:00
454,0,0,0,1,0,0,2022-03-24 19:35:33+00:00
453,0,0,0,0,1,0,2022-03-24 19:39:24+00:00
452,0,1,0,0,0,0,2022-03-24 19:40:39+00:00
451,0,0,0,0,1,0,2022-03-24 19:42:53+00:00
450,0,1,0,0,0,0,2022-03-24 19:44:02+00:00
449,0,0,0,0,0,1,2022-03-24 19:47:02+00:00
448,0,1,0,0,0,0,2022-03-24 19:48:54+00:00
447,0,0,0,0,0,1,2022-03-24 19:50:55+00:00
446,0,1,0,0,0,0,2022-03-24 19:52:31+00:00
445,0,0,0,0,1,0,2022-03-24 19:53:55+00:00
444,0,1,0,0,0,0,2022-03-24 19:55:51+00:00
443,0,1,0,0,0,0,2022-03-24 19:57:24+00:00
442,0,0,0,0,1,0,2022-03-24 19:58:16+00:00
441,0,0,0,1,0,0,2022-03-24 20:00:16+00:00
440,0,0,0,1,0,0,2022-03-24 20:02:43+00:00
439,0,1,0,0,0,0,2022-03-24 20:07:19+00:00
438,0,0,0,1,0,0,2022-03-24 20:09:58+00:00
437,1,0,0,0,0,0,2022-03-24 20:10:49+00:00
436,0,0,0,1,0,0,2022-03-24 20:12:18+00:00
435,0,0,1,0,0,0,2022-03-24 20:18:56+00:00
434,0,0,0,1,0,0,2022-03-24 20:23:02+00:00
433,0,0,1,0,0,0,2022-03-24 20:29:09+00:00
432,0,0,0,1,0,0,2022-03-25 08:50:36+00:00
431,0,0,0,1,0,0,2022-03-25 10:24:48+00:00
430,0,0,0,0,0,1,2022-03-25 11:17:26+00:00
429,0,0,1,0,0,0,2022-03-25 12:11:45+00:00
428,0,1,0,0,0,0,2022-03-25 12:17:11+00:00
427,0,0,0,0,1,0,2022-03-25 12:18:39+00:00
426,1,0,0,0,0,0,2022-03-25 12:19:51+00:00
425,0,0,0,0,1,0,2022-03-25 12:22:16+00:00
424,0,0,0,0,0,1,2022-03-25 12:25:35+00:00
423,0,1,0,0,0,0,2022-03-25 12:27:01+00:00
422,0,1,0,0,0,0,2022-03-25 12:28:16+00:00
421,0,0,1,0,0,0,2022-03-25 12:28:57+00:00
420,0,0,1,0,0,0,2022-03-25 12:30:39+00:00
419,1,0,0,0,0,0,2022-03-25 12:31:55+00:00
418,0,1,0,0,0,0,2022-03-25 12:36:05+00:00
417,1,0,0,0,0,0,2022-03-25 12:37:35+00:00
416,0,0,0,0,0,1,2022-03-25 12:40:00+00:00
415,0,1,0,0,0,0,2022-03-25 12:44:16+00:00
414,0,0,1,0,0,0,2022-03-25 12:47:06+00:00
413,0,1,0,0,0,0,2022-03-25 12:47:07+00:00
412,0,0,1,0,0,0,2022-03-25 12:50:33+00:00
411,1,0,0,0,0,0,2022-03-25 12:54:33+00:00
410,1,0,0,0,0,0,2022-03-25 12:55:31+00:00
409,0,0,0,0,1,0,2022-03-25 12:59:24+00:00
408,0,0,0,0,1,0,2022-03-25 13:02:24+00:00
407,0,1,0,0,0,0,2022-03-25 13:02:51+00:00
406,1,0,0,0,0,0,2022-03-25 13:03:08+00:00
405,0,0,0,1,0,0,2022-03-25 13:14:24+00:00
404,0,0,0,1,0,0,2022-03-25 13:15:58+00:00
403,0,0,1,0,0,0,2022-03-25 16:38:47+00:00
402,0,1,0,0,0,0,2022-03-25 17:32:14+00:00
401,0,0,0,0,0,1,2022-03-25 18:56:35+00:00
400,0,0,0,0,1,0,2022-03-25 18:57:08+00:00
399,0,0,0,0,1,0,2022-03-25 18:59:21+00:00
398,0,1,0,0,0,0,2022-03-25 19:00:12+00:00
397,0,0,1,0,0,0,2022-03-25 19:05:04+00:00
396,0,0,0,1,0,0,2022-03-25 19:07:15+00:00
395,0,0,1,0,0,0,2022-03-25 19:09:49+00:00
394,0,0,0,1,0,0,2022-03-25 19:12:30+00:00
393,0,0,0,0,0,1,2022-03-25 19:18:23+00:00
392,0,0,1,0,0,0,2022-03-25 19:25:16+00:00
391,0,0,1,0,0,0,2022-03-25 19:26:13+00:00
390,0,0,0,0,0,1,2022-03-25 19:26:19+00:00
389,0,0,0,1,0,0,2022-03-25 19:31:30+00:00
388,1,0,0,0,0,0,2022-03-25 19:34:28+00:00
387,0,1,0,0,0,0,2022-03-26 08:43:23+00:00
386,0,1,0,0,0,0,2022-03-26 10:34:17+00:00
385,0,1,0,0,0,0,2022-03-26 13:13:33+00:00
384,0,0,0,0,0,1,2022-03-27 11:18:36+00:00
383,0,1,0,0,0,0,2022-03-27 11:20:59+00:00
382,1,0,0,0,0,0,2022-03-27 11:21:44+00:00
381,0,0,0,1,0,0,2022-03-27 11:22:22+00:00
380,1,0,0,0,0,0,2022-03-27 11:23:51+00:00
379,0,1,0,0,0,0,2022-03-27 11:24:42+00:00
378,1,0,0,0,0,0,2022-03-27 11:25:09+00:00
377,0,0,1,0,0,0,2022-03-27 13:12:18+00:00
376,1,0,0,0,0,0,2022-03-27 13:20:40+00:00
375,0,1,0,0,0,0,2022-03-27 13:23:29+00:00
374,0,0,1,0,0,0,2022-03-27 13:23:42+00:00
373,1,0,0,0,0,0,2022-03-27 13:26:55+00:00
372,0,0,1,0,0,0,2022-03-27 13:28:21+00:00
371,0,0,0,0,1,0,2022-03-27 13:29:27+00:00
370,0,1,0,0,0,0,2022-03-27 13:31:35+00:00
369,0,0,1,0,0,0,2022-03-27 13:32:42+00:00
368,0,0,0,0,1,0,2022-03-27 13:37:23+00:00
367,0,1,0,0,0,0,2022-03-27 13:39:04+00:00
366,0,0,0,0,1,0,2022-03-27 13:41:18+00:00
365,0,1,0,0,0,0,2022-03-27 13:41:48+00:00
364,0,1,0,0,0,0,2022-03-27 13:44:52+00:00
363,0,0,0,0,1,0,2022-03-27 13:45:50+00:00
362,0,0,1,0,0,0,2022-03-27 13:48:33+00:00
361,0,0,0,1,0,0,2022-03-27 13:51:31+00:00
360,0,0,0,0,0,1,2022-03-27 13:54:47+00:00
359,0,0,0,0,1,0,2022-03-27 13:55:02+00:00
358,0,0,0,0,1,0,2022-03-27 13:56:11+00:00
357,0,0,0,0,0,1,2022-03-27 13:58:37+00:00
356,0,0,0,0,0,1,2022-03-27 13:59:00+00:00
355,0,0,0,0,0,1,2022-03-27 13:59:29+00:00
354,0,1,0,0,0,0,2022-03-27 14:02:34+00:00
353,0,0,0,1,0,0,2022-03-27 14:03:12+00:00
352,0,0,1,0,0,0,2022-03-27 14:07:08+00:00
351,0,0,1,0,0,0,2022-03-27 14:07:34+00:00
350,0,1,0,0,0,0,2022-03-27 14:09:59+00:00
349,0,0,1,0,0,0,2022-03-27 14:15:16+00:00
348,0,0,1,0,0,0,2022-03-27 14:15:20+00:00
347,0,0,1,0,0,0,2022-03-27 14:23:41+00:00
346,0,0,1,0,0,0,2022-03-27 14:26:18+00:00
345,0,0,1,0,0,0,2022-03-27 14:26:50+00:00
344,0,0,0,0,0,1,2022-03-27 14:30:27+00:00
343,0,0,0,0,0,1,2022-03-27 14:33:39+00:00
342,0,1,0,0,0,0,2022-03-27 14:34:14+00:00
341,0,0,0,0,0,1,2022-03-27 14:37:03+00:00
340,0,1,0,0,0,0,2022-03-27 14:37:30+00:00
339,1,0,0,0,0,0,2022-03-27 14:39:13+00:00
338,0,1,0,0,0,0,2022-03-27 14:42:46+00:00
337,0,1,0,0,0,0,2022-03-27 14:51:04+00:00
336,0,1,0,0,0,0,2022-03-27 14:57:21+00:00
335,0,1,0,0,0,0,2022-03-27 15:00:41+00:00
334,0,0,0,0,0,1,2022-03-27 15:05:26+00:00
333,0,0,0,0,0,1,2022-03-28 09:41:28+00:00
332,0,0,0,0,0,1,2022-03-28 13:02:12+00:00
331,0,1,0,0,0,0,2022-03-28 17:12:44+00:00
330,0,0,0,0,0,1,2022-03-28 17:15:53+00:00
329,1,0,0,0,0,0,2022-03-28 17:20:51+00:00
328,0,1,0,0,0,0,2022-03-28 17:27:08+00:00
327,0,0,1,0,0,0,2022-03-28 17:30:23+00:00
326,0,0,1,0,0,0,2022-03-28 17:36:21+00:00
325,0,1,0,0,0,0,2022-03-28 17:37:26+00:00
324,0,1,0,0,0,0,2022-03-28 17:39:33+00:00
323,0,0,1,0,0,0,2022-03-28 17:43:05+00:00
322,1,0,0,0,0,0,2022-03-28 17:48:40+00:00
321,1,0,0,0,0,0,2022-03-28 17:54:07+00:00
320,1,0,0,0,0,0,2022-03-28 17:55:48+00:00
319,1,0,0,0,0,0,2022-03-28 17:58:11+00:00
318,1,0,0,0,0,0,2022-03-28 18:07:33+00:00
317,1,0,0,0,0,0,2022-03-28 18:08:43+00:00
316,0,0,0,0,1,0,2022-03-28 18:10:24+00:00
315,0,0,1,0,0,0,2022-03-28 18:14:34+00:00
314,0,0,0,0,1,0,2022-03-28 18:16:11+00:00
313,0,0,0,0,1,0,2022-03-28 18:19:27+00:00
312,0,1,0,0,0,0,2022-03-28 18:25:34+00:00
311,1,0,0,0,0,0,2022-03-28 18:28:49+00:00
310,0,0,0,1,0,0,2022-03-28 18:37:46+00:00
309,1,0,0,0,0,0,2022-03-28 18:41:09+00:00
308,0,0,0,0,1,0,2022-03-28 18:44:51+00:00
307,0,0,0,0,1,0,2022-03-28 18:54:43+00:00
306,0,1,0,0,0,0,2022-03-28 19:10:42+00:00
305,0,0,0,1,0,0,2022-03-28 19:33:45+00:00
304,0,0,1,0,0,0,2022-03-28 19:45:42+00:00
303,0,0,0,0,0,1,2022-03-28 20:28:45+00:00
302,0,0,1,0,0,0,2022-03-29 09:12:32+00:00
301,0,0,1,0,0,0,2022-03-29 09:47:07+00:00
300,0,0,1,0,0,0,2022-03-29 09:52:50+00:00
299,1,0,0,0,0,0,2022-03-29 11:58:28+00:00
298,0,0,0,0,0,1,2022-03-29 12:20:00+00:00
297,0,0,0,0,0,1,2022-03-29 13:30:45+00:00
296,0,1,0,0,0,0,2022-03-29 16:58:21+00:00
295,0,0,0,0,1,0,2022-03-30 06:25:12+00:00
294,0,1,0,0,0,0,2022-03-30 06:26:09+00:00
293,0,1,0,0,0,0,2022-03-30 06:27:05+00:00
292,0,1,0,0,0,0,2022-03-30 06:29:20+00:00
291,0,0,0,0,0,1,2022-03-30 06:33:09+00:00
290,0,1,0,0,0,0,2022-03-30 06:33:55+00:00
289,0,1,0,0,0,0,2022-03-30 06:35:35+00:00
288,0,0,1,0,0,0,2022-03-30 06:36:49+00:00
287,0,0,1,0,0,0,2022-03-30 06:37:13+00:00
286,0,1,0,0,0,0,2022-03-30 06:39:07+00:00
285,0,1,0,0,0,0,2022-03-30 06:41:53+00:00
284,0,1,0,0,0,0,2022-03-30 06:44:48+00:00
283,1,0,0,0,0,0,2022-03-30 06:46:29+00:00
282,1,0,0,0,0,0,2022-03-30 06:49:55+00:00
281,0,1,0,0,0,0,2022-03-30 06:53:28+00:00
280,0,1,0,0,0,0,2022-03-30 06:55:18+00:00
279,0,1,0,0,0,0,2022-03-30 06:59:06+00:00
278,0,1,0,0,0,0,2022-03-30 07:12:13+00:00
277,0,0,0,0,0,1,2022-03-30 11:58:56+00:00
276,0,0,0,0,0,1,2022-03-30 12:28:17+00:00
275,0,1,0,0,0,0,2022-03-30 14:37:05+00:00
274,0,0,0,0,1,0,2022-03-30 15:41:00+00:00
273,1,0,0,0,0,0,2022-03-30 16:44:50+00:00
272,0,1,0,0,0,0,2022-03-31 07:43:02+00:00
271,0,0,0,1,0,0,2022-03-31 09:15:43+00:00
270,0,1,0,0,0,0,2022-03-31 10:27:02+00:00
269,0,1,0,0,0,0,2022-03-31 14:18:19+00:00
268,0,0,0,0,0,1,2022-03-31 15:04:55+00:00
267,1,0,0,0,0,0,2022-03-31 16:55:30+00:00
266,1,0,0,0,0,0,2022-03-31 20:11:25+00:00
265,0,0,0,0,0,1,2022-03-31 20:12:41+00:00
264,0,0,0,0,1,0,2022-03-31 20:17:11+00:00
263,0,0,0,0,0,1,2022-03-31 20:18:21+00:00
262,0,0,0,0,1,0,2022-03-31 20:25:48+00:00
261,0,1,0,0,0,0,2022-03-31 20:26:19+00:00
260,1,0,0,0,0,0,2022-03-31 20:31:03+00:00
259,1,0,0,0,0,0,2022-03-31 20:33:50+00:00
258,0,1,0,0,0,0,2022-03-31 20:36:58+00:00
257,1,0,0,0,0,0,2022-03-31 20:40:07+00:00
256,0,0,1,0,0,0,2022-03-31 20:41:50+00:00
255,0,1,0,0,0,0,2022-03-31 20:42:32+00:00
254,1,0,0,0,0,0,2022-03-31 20:47:07+00:00
253,1,0,0,0,0,0,2022-03-31 20:53:09+00:00
252,0,0,1,0,0,0,2022-03-31 20:57:52+00:00
251,0,0,1,0,0,0,2022-03-31 21:04:57+00:00
250,1,0,0,0,0,0,2022-03-31 21:14:22+00:00
249,0,0,0,0,0,1,2022-04-01 08:10:32+00:00
248,0,0,0,0,0,1,2022-04-01 10:33:05+00:00
247,0,0,0,1,0,0,2022-04-01 11:48:15+00:00
246,0,0,1,0,0,0,2022-04-01 12:49:09+00:00
245,0,0,0,0,1,0,2022-04-01 14:57:40+00:00
244,0,1,0,0,0,0,2022-04-01 16:25:10+00:00
243,0,1,0,0,0,0,2022-04-01 19:13:43+00:00
242,1,0,0,0,0,0,2022-04-02 11:16:35+00:00
241,0,1,0,0,0,0,2022-04-02 11:16:37+00:00
240,1,0,0,0,0,0,2022-04-02 14:40:48+00:00
239,0,0,0,0,0,1,2022-04-02 15:59:08+00:00
238,0,0,0,0,0,1,2022-04-02 16:31:05+00:00
237,1,0,0,0,0,0,2022-04-02 17:57:37+00:00
236,1,0,0,0,0,0,2022-04-03 08:38:41+00:00
235,0,0,0,0,0,1,2022-04-03 12:05:40+00:00
234,1,0,0,0,0,0,2022-04-03 12:10:29+00:00
233,1,0,0,0,0,0,2022-04-03 12:14:00+00:00
232,0,0,0,0,0,1,2022-04-03 12:15:38+00:00
231,1,0,0,0,0,0,2022-04-03 12:20:14+00:00
230,1,0,0,0,0,0,2022-04-03 12:24:16+00:00
229,1,0,0,0,0,0,2022-04-03 12:24:34+00:00
228,0,0,0,0,0,1,2022-04-03 12:25:01+00:00
227,0,0,0,0,0,1,2022-04-03 12:25:30+00:00
226,0,0,1,0,0,0,2022-04-03 12:28:24+00:00
225,1,0,0,0,0,0,2022-04-03 12:34:23+00:00
224,0,0,0,0,0,1,2022-04-03 12:35:47+00:00
223,1,0,0,0,0,0,2022-04-03 12:38:05+00:00
222,0,0,1,0,0,0,2022-04-03 12:40:04+00:00
221,0,1,0,0,0,0,2022-04-03 12:40:15+00:00
220,0,0,0,0,0,1,2022-04-03 12:42:35+00:00
219,1,0,0,0,0,0,2022-04-03 12:51:44+00:00
218,1,0,0,0,0,0,2022-04-03 12:54:05+00:00
217,1,0,0,0,0,0,2022-04-03 12:54:23+00:00
216,0,1,0,0,0,0,2022-04-03 12:54:25+00:00
215,1,0,0,0,0,0,2022-04-03 12:57:55+00:00
214,1,0,0,0,0,0,2022-04-03 13:02:08+00:00
213,0,1,0,0,0,0,2022-04-03 13:02:26+00:00
212,0,1,0,0,0,0,2022-04-03 13:09:39+00:00
211,0,1,0,0,0,0,2022-04-03 13:10:35+00:00
210,1,0,0,0,0,0,2022-04-03 13:11:41+00:00
209,0,1,0,0,0,0,2022-04-03 13:14:10+00:00
208,0,0,1,0,0,0,2022-04-03 13:17:31+00:00
207,0,0,0,1,0,0,2022-04-03 13:18:11+00:00
206,0,0,0,0,0,1,2022-04-03 13:23:13+00:00
205,0,1,0,0,0,0,2022-04-03 13:25:09+00:00
204,1,0,0,0,0,0,2022-04-03 13:25:10+00:00
203,1,0,0,0,0,0,2022-04-03 13:31:36+00:00
202,0,1,0,0,0,0,2022-04-03 13:33:23+00:00
201,0,0,1,0,0,0,2022-04-03 13:43:25+00:00
200,1,0,0,0,0,0,2022-04-03 13:43:27+00:00
199,0,1,0,0,0,0,2022-04-03 13:47:38+00:00
198,0,0,1,0,0,0,2022-04-03 13:51:31+00:00
197,0,0,0,0,1,0,2022-04-03 13:57:13+00:00
196,0,1,0,0,0,0,2022-04-03 13:59:00+00:00
195,1,0,0,0,0,0,2022-04-03 15:26:14+00:00
194,0,1,0,0,0,0,2022-04-04 09:02:12+00:00
193,0,0,0,0,0,1,2022-04-04 10:15:30+00:00
192,0,1,0,0,0,0,2022-04-04 14:55:38+00:00
191,1,0,0,0,0,0,2022-04-04 15:49:42+00:00
190,0,0,0,0,1,0,2022-04-04 18:51:27+00:00
189,0,0,1,0,0,0,2022-04-04 18:57:45+00:00
188,0,1,0,0,0,0,2022-04-04 19:01:21+00:00
187,0,0,0,0,0,1,2022-04-04 19:04:41+00:00
186,0,0,0,0,0,1,2022-04-04 19:06:50+00:00
185,0,1,0,0,0,0,2022-04-04 19:16:44+00:00
184,0,0,0,0,0,1,2022-04-04 19:53:37+00:00
183,1,0,0,0,0,0,2022-04-04 20:26:03+00:00
182,0,0,0,0,0,1,2022-04-05 05:42:40+00:00
181,0,1,0,0,0,0,2022-04-05 05:45:45+00:00
180,0,0,0,0,1,0,2022-04-05 05:46:44+00:00
179,0,0,1,0,0,0,2022-04-05 05:48:57+00:00
178,1,0,0,0,0,0,2022-04-05 05:54:50+00:00
177,0,0,1,0,0,0,2022-04-05 05:57:54+00:00
176,0,0,0,0,1,0,2022-04-05 05:59:19+00:00
175,0,0,0,1,0,0,2022-04-05 06:04:23+00:00
174,0,0,0,0,0,1,2022-04-05 06:06:18+00:00
173,0,1,0,0,0,0,2022-04-05 06:08:43+00:00
172,0,0,1,0,0,0,2022-04-05 06:19:38+00:00
171,0,0,0,0,0,1,2022-04-05 08:35:47+00:00
170,0,0,1,0,0,0,2022-04-05 08:44:49+00:00
169,0,0,0,0,1,0,2022-04-05 09:50:16+00:00
168,1,0,0,0,0,0,2022-04-05 12:03:26+00:00
167,0,0,0,1,0,0,2022-04-05 18:06:00+00:00
166,1,0,0,0,0,0,2022-04-05 18:08:43+00:00
165,0,0,1,0,0,0,2022-04-05 18:10:15+00:00
164,1,0,0,0,0,0,2022-04-05 18:11:39+00:00
163,0,0,1,0,0,0,2022-04-05 18:13:54+00:00
162,0,0,1,0,0,0,2022-04-05 18:16:01+00:00
161,0,0,0,0,0,1,2022-04-05 18:17:55+00:00
160,0,1,0,0,0,0,2022-04-05 18:20:55+00:00
159,0,0,1,0,0,0,2022-04-05 18:21:45+00:00
158,1,0,0,0,0,0,2022-04-05 18:30:26+00:00
157,0,1,0,0,0,0,2022-04-05 18:31:46+00:00
156,0,1,0,0,0,0,2022-04-05 18:32:00+00:00
155,1,0,0,0,0,0,2022-04-05 18:32:15+00:00
154,1,0,0,0,0,0,2022-04-05 18:38:54+00:00
153,0,0,0,0,0,1,2022-04-05 18:39:41+00:00
152,0,0,0,0,1,0,2022-04-05 18:41:06+00:00
151,0,0,0,0,1,0,2022-04-05 18:42:44+00:00
150,0,0,0,0,1,0,2022-04-05 18:44:31+00:00
149,0,0,0,0,0,1,2022-04-05 18:45:21+00:00
148,0,0,0,0,0,1,2022-04-05 18:48:09+00:00
147,0,0,0,0,0,1,2022-04-05 18:52:23+00:00
146,0,1,0,0,0,0,2022-04-05 18:59:15+00:00
145,0,1,0,0,0,0,2022-04-05 19:00:31+00:00
144,0,1,0,0,0,0,2022-04-05 19:00:48+00:00
143,0,0,1,0,0,0,2022-04-05 19:01:33+00:00
142,0,0,0,0,1,0,2022-04-05 19:07:18+00:00
141,0,0,0,1,0,0,2022-04-05 19:08:58+00:00
140,0,0,0,0,1,0,2022-04-05 19:10:13+00:00
139,0,1,0,0,0,0,2022-04-05 19:12:23+00:00
138,0,1,0,0,0,0,2022-04-05 19:12:41+00:00
137,0,0,1,0,0,0,2022-04-05 19:16:07+00:00
136,0,0,1,0,0,0,2022-04-05 19:18:08+00:00
135,0,0,1,0,0,0,2022-04-05 19:19:34+00:00
134,0,0,0,0,1,0,2022-04-05 19:21:50+00:00
133,0,0,1,0,0,0,2022-04-05 19:22:30+00:00
132,0,1,0,0,0,0,2022-04-05 19:29:19+00:00
131,0,0,0,0,1,0,2022-04-05 19:30:00+00:00
130,0,0,1,0,0,0,2022-04-05 19:32:25+00:00
129,0,0,1,0,0,0,2022-04-05 19:32:32+00:00
128,0,0,0,0,0,1,2022-04-05 19:36:20+00:00
127,0,0,1,0,0,0,2022-04-05 19:38:40+00:00
126,0,0,0,0,1,0,2022-04-05 19:38:46+00:00
125,0,0,1,0,0,0,2022-04-05 19:43:59+00:00
124,0,1,0,0,0,0,2022-04-05 19:45:05+00:00
123,0,0,1,0,0,0,2022-04-05 19:49:41+00:00
122,0,0,0,0,1,0,2022-04-05 19:49:42+00:00
121,1,0,0,0,0,0,2022-04-05 19:56:57+00:00
120,0,0,0,0,0,1,2022-04-05 19:59:33+00:00
119,1,0,0,0,0,0,2022-04-05 20:04:28+00:00
118,0,0,0,0,0,1,2022-04-05 20:05:22+00:00
117,0,1,0,0,0,0,2022-04-05 20:09:31+00:00
116,0,0,0,0,0,1,2022-04-05 20:13:24+00:00
115,0,1,0,0,0,0,2022-04-05 21:44:18+00:00
114,0,0,0,0,1,0,2022-04-06 07:47:17+00:00
113,0,0,0,0,0,1,2022-04-06 09:31:37+00:00
112,0,1,0,0,0,0,2022-04-06 10:50:09+00:00
111,0,0,0,0,0,1,2022-04-06 10:57:39+00:00
110,0,0,0,0,0,1,2022-04-06 12:53:49+00:00
109,0,0,0,1,0,0,2022-04-06 14:27:53+00:00
108,0,0,0,1,0,0,2022-04-06 14:38:03+00:00
107,0,0,0,0,0,1,2022-04-06 14:44:43+00:00
106,0,0,0,0,0,1,2022-04-06 17:05:08+00:00
105,0,0,1,0,0,0,2022-04-06 18:02:08+00:00
104,0,0,0,0,1,0,2022-04-06 18:19:09+00:00
103,0,0,0,1,0,0,2022-04-06 18:29:35+00:00
102,0,0,0,0,1,0,2022-04-06 18:32:38+00:00
101,0,0,1,0,0,0,2022-04-06 18:36:30+00:00
100,0,0,0,1,0,0,2022-04-06 18:40:44+00:00
99,0,1,0,0,0,0,2022-04-06 18:55:50+00:00
98,0,0,1,0,0,0,2022-04-06 19:18:00+00:00
97,0,1,0,0,0,0,2022-04-07 08:43:44+00:00
96,0,0,1,0,0,0,2022-04-07 08:45:21+00:00
95,0,0,1,0,0,0,2022-04-07 08:56:23+00:00
94,0,0,1,0,0,0,2022-04-07 09:55:09+00:00
93,0,0,0,0,0,1,2022-04-07 10:01:32+00:00
92,0,1,0,0,0,0,2022-04-07 11:04:39+00:00
91,0,0,0,0,1,0,2022-04-07 14:15:03+00:00
90,0,1,0,0,0,0,2022-04-07 14:45:03+00:00
89,0,0,1,0,0,0,2022-04-07 15:30:58+00:00
88,0,0,0,0,0,1,2022-04-07 15:31:53+00:00
87,0,0,0,0,1,0,2022-04-07 16:04:15+00:00
86,0,0,0,0,1,0,2022-04-07 16:09:37+00:00
85,0,0,0,0,1,0,2022-04-07 16:48:13+00:00
84,0,0,0,0,1,0,2022-04-07 16:59:05+00:00
83,0,0,0,0,1,0,2022-04-07 17:49:49+00:00
82,0,0,1,0,0,0,2022-04-07 18:31:41+00:00
81,0,0,1,0,0,0,2022-04-07 18:32:37+00:00
80,0,0,0,0,1,0,2022-04-07 18:34:20+00:00
79,0,0,1,0,0,0,2022-04-07 18:36:55+00:00
78,1,0,0,0,0,0,2022-04-07 18:39:27+00:00
77,0,0,0,0,0,1,2022-04-07 18:48:01+00:00
76,0,0,0,0,1,0,2022-04-07 18:50:10+00:00
75,0,1,0,0,0,0,2022-04-07 18:57:45+00:00
74,0,0,0,0,0,1,2022-04-07 18:57:55+00:00
73,0,0,0,0,0,1,2022-04-08 05:03:49+00:00
72,0,0,0,0,0,1,2022-04-08 06:35:27+00:00
71,0,0,0,0,0,1,2022-04-08 06:39:43+00:00
70,0,0,1,0,0,0,2022-04-08 06:43:56+00:00
69,0,0,1,0,0,0,2022-04-08 06:45:42+00:00
68,0,0,0,0,0,1,2022-04-08 06:46:47+00:00
67,0,0,0,0,0,1,2022-04-08 06:48:44+00:00
66,0,0,1,0,0,0,2022-04-08 06:53:08+00:00
65,0,0,0,0,0,1,2022-04-08 06:53:57+00:00
64,0,0,1,0,0,0,2022-04-08 06:55:14+00:00
63,0,0,1,0,0,0,2022-04-08 06:55:50+00:00
62,0,0,0,0,0,1,2022-04-08 07:06:32+00:00
61,1,0,0,0,0,0,2022-04-08 07:09:38+00:00
60,0,0,0,1,0,0,2022-04-08 07:10:18+00:00
59,0,1,0,0,0,0,2022-04-08 07:21:36+00:00
58,0,0,0,0,1,0,2022-04-08 07:35:34+00:00
57,0,0,0,0,0,1,2022-04-08 07:41:37+00:00
56,0,0,0,0,0,1,2022-04-08 08:16:27+00:00
55,0,1,0,0,0,0,2022-04-08 09:09:13+00:00
54,0,0,0,0,1,0,2022-04-08 10:20:16+00:00
53,0,0,0,0,1,0,2022-04-08 10:35:34+00:00
52,0,1,0,0,0,0,2022-04-08 11:11:37+00:00
51,0,1,0,0,0,0,2022-04-08 11:12:39+00:00
50,0,0,0,0,1,0,2022-04-08 12:03:28+00:00
49,0,0,1,0,0,0,2022-04-08 12:14:38+00:00
48,0,0,0,0,1,0,2022-04-08 12:57:29+00:00
47,0,0,0,0,1,0,2022-04-08 13:12:02+00:00
46,0,0,0,0,1,0,2022-04-08 13:34:40+00:00
45,0,0,1,0,0,0,2022-04-08 13:39:00+00:00
44,0,0,0,0,1,0,2022-04-08 14:12:53+00:00
43,1,0,0,0,0,0,2022-04-08 14:26:36+00:00
42,0,0,1,0,0,0,2022-04-08 14:48:04+00:00
41,0,0,1,0,0,0,2022-04-08 15:38:02+00:00
40,0,0,0,1,0,0,2022-04-08 16:47:00+00:00
39,0,0,0,0,1,0,2022-04-08 17:46:37+00:00
