,ecologie,economie,education,immigration,sante,securite_defense,date
1175,0,0,1,0,0,0,2022-03-21 08:44:13+00:00
1174,0,0,0,0,0,1,2022-03-21 09:00:45+00:00
1173,0,0,0,0,0,1,2022-03-21 09:01:31+00:00
1172,0,0,1,0,0,0,2022-03-21 09:14:14+00:00
1171,1,0,0,0,0,0,2022-03-21 10:17:53+00:00
1170,1,0,0,0,0,0,2022-03-21 10:56:12+00:00
1169,0,0,1,0,0,0,2022-03-21 11:17:56+00:00
1168,1,0,0,0,0,0,2022-03-21 11:46:30+00:00
1167,0,1,0,0,0,0,2022-03-21 12:18:30+00:00
1166,0,0,0,0,0,1,2022-03-21 12:19:29+00:00
1165,0,0,1,0,0,0,2022-03-21 12:23:05+00:00
1164,0,0,0,0,0,1,2022-03-21 13:03:13+00:00
1163,1,0,0,0,0,0,2022-03-21 13:21:10+00:00
1162,0,0,1,0,0,0,2022-03-21 13:48:06+00:00
1161,0,0,0,0,0,1,2022-03-21 13:52:44+00:00
1160,0,0,0,0,0,1,2022-03-21 14:01:27+00:00
1159,1,0,0,0,0,0,2022-03-21 14:10:21+00:00
1158,0,0,0,0,1,0,2022-03-21 14:28:08+00:00
1157,1,0,0,0,0,0,2022-03-21 15:09:49+00:00
1156,1,0,0,0,0,0,2022-03-21 15:20:41+00:00
1155,0,0,0,0,1,0,2022-03-21 15:49:11+00:00
1154,1,0,0,0,0,0,2022-03-21 16:47:07+00:00
1153,0,0,0,0,1,0,2022-03-21 17:34:43+00:00
1152,0,1,0,0,0,0,2022-03-21 17:47:42+00:00
1151,0,0,0,0,1,0,2022-03-21 18:01:34+00:00
1150,0,1,0,0,0,0,2022-03-21 18:14:56+00:00
1149,0,0,1,0,0,0,2022-03-21 18:43:21+00:00
1148,0,1,0,0,0,0,2022-03-21 18:55:12+00:00
1147,0,0,1,0,0,0,2022-03-21 18:57:42+00:00
1146,1,0,0,0,0,0,2022-03-21 19:05:47+00:00
1145,0,1,0,0,0,0,2022-03-21 19:11:57+00:00
1144,0,0,0,0,0,1,2022-03-21 19:37:25+00:00
1143,0,1,0,0,0,0,2022-03-21 20:13:25+00:00
1142,0,0,1,0,0,0,2022-03-21 20:19:34+00:00
1141,0,1,0,0,0,0,2022-03-21 20:24:06+00:00
1140,1,0,0,0,0,0,2022-03-21 20:25:00+00:00
1139,1,0,0,0,0,0,2022-03-21 20:51:57+00:00
1138,0,0,0,0,1,0,2022-03-21 21:04:17+00:00
1137,0,0,1,0,0,0,2022-03-21 22:19:05+00:00
1136,0,1,0,0,0,0,2022-03-22 04:06:53+00:00
1135,1,0,0,0,0,0,2022-03-22 04:46:11+00:00
1134,1,0,0,0,0,0,2022-03-22 05:59:34+00:00
1133,0,0,1,0,0,0,2022-03-22 06:18:15+00:00
1132,1,0,0,0,0,0,2022-03-22 06:52:32+00:00
1131,0,0,0,1,0,0,2022-03-22 07:03:00+00:00
1130,1,0,0,0,0,0,2022-03-22 07:24:23+00:00
1129,0,0,1,0,0,0,2022-03-22 07:47:32+00:00
1128,1,0,0,0,0,0,2022-03-22 07:50:32+00:00
1127,0,0,0,1,0,0,2022-03-22 08:06:18+00:00
1126,0,1,0,0,0,0,2022-03-22 08:26:50+00:00
1125,0,1,0,0,0,0,2022-03-22 08:47:16+00:00
1124,0,1,0,0,0,0,2022-03-22 09:11:56+00:00
1123,0,0,0,0,0,1,2022-03-22 09:18:20+00:00
1122,0,0,0,0,0,1,2022-03-22 09:19:51+00:00
1121,0,0,0,0,1,0,2022-03-22 09:40:02+00:00
1120,0,1,0,0,0,0,2022-03-22 09:47:01+00:00
1119,0,0,0,0,0,1,2022-03-22 10:04:06+00:00
1118,0,0,1,0,0,0,2022-03-22 10:08:01+00:00
1117,0,0,1,0,0,0,2022-03-22 10:25:07+00:00
1116,0,1,0,0,0,0,2022-03-22 10:27:03+00:00
1115,0,0,0,0,0,1,2022-03-22 10:36:25+00:00
1114,0,0,1,0,0,0,2022-03-22 10:38:50+00:00
1113,0,0,0,0,0,1,2022-03-22 11:01:47+00:00
1112,0,0,0,0,0,1,2022-03-22 11:17:12+00:00
1111,0,0,1,0,0,0,2022-03-22 11:35:04+00:00
1110,0,0,1,0,0,0,2022-03-22 11:41:09+00:00
1109,0,0,1,0,0,0,2022-03-22 11:52:56+00:00
1108,1,0,0,0,0,0,2022-03-22 11:55:07+00:00
1107,0,0,1,0,0,0,2022-03-22 12:17:19+00:00
1106,0,0,1,0,0,0,2022-03-22 12:17:49+00:00
1105,1,0,0,0,0,0,2022-03-22 12:49:53+00:00
1104,0,0,1,0,0,0,2022-03-22 13:23:18+00:00
1103,0,1,0,0,0,0,2022-03-22 13:24:59+00:00
1102,0,0,1,0,0,0,2022-03-22 13:27:02+00:00
1101,1,0,0,0,0,0,2022-03-22 13:34:45+00:00
1100,1,0,0,0,0,0,2022-03-22 13:53:39+00:00
1099,0,0,0,0,0,1,2022-03-22 13:54:31+00:00
1098,0,0,0,0,0,1,2022-03-22 14:10:53+00:00
1097,0,0,1,0,0,0,2022-03-22 14:24:45+00:00
1096,0,0,1,0,0,0,2022-03-22 14:43:53+00:00
1095,0,0,1,0,0,0,2022-03-22 15:03:19+00:00
1094,0,0,0,0,0,1,2022-03-22 15:03:43+00:00
1093,0,0,1,0,0,0,2022-03-22 15:20:07+00:00
1092,0,1,0,0,0,0,2022-03-22 15:35:37+00:00
1091,0,0,1,0,0,0,2022-03-22 15:36:38+00:00
1090,0,0,0,0,0,1,2022-03-22 15:41:41+00:00
1089,0,0,0,0,0,1,2022-03-22 15:51:48+00:00
1088,0,0,0,0,0,1,2022-03-22 15:58:52+00:00
1087,1,0,0,0,0,0,2022-03-22 16:01:35+00:00
1086,0,0,0,1,0,0,2022-03-22 16:08:04+00:00
1085,0,1,0,0,0,0,2022-03-22 16:09:24+00:00
1084,1,0,0,0,0,0,2022-03-22 16:16:53+00:00
1083,0,1,0,0,0,0,2022-03-22 16:25:54+00:00
1082,0,0,1,0,0,0,2022-03-22 16:32:46+00:00
1081,0,0,1,0,0,0,2022-03-22 16:37:03+00:00
1080,1,0,0,0,0,0,2022-03-22 16:37:40+00:00
1079,0,0,0,0,0,1,2022-03-22 16:39:33+00:00
1078,0,0,0,1,0,0,2022-03-22 16:40:24+00:00
1077,0,0,1,0,0,0,2022-03-22 16:58:46+00:00
1076,0,0,0,1,0,0,2022-03-22 17:12:06+00:00
1075,1,0,0,0,0,0,2022-03-22 17:13:23+00:00
1074,0,0,1,0,0,0,2022-03-22 17:33:23+00:00
1073,0,0,0,0,0,1,2022-03-22 17:36:30+00:00
1072,0,0,1,0,0,0,2022-03-22 18:00:20+00:00
1071,0,0,0,0,0,1,2022-03-22 18:38:26+00:00
1070,0,0,0,0,1,0,2022-03-22 18:46:44+00:00
1069,0,0,1,0,0,0,2022-03-22 19:09:45+00:00
1068,0,1,0,0,0,0,2022-03-22 19:10:20+00:00
1067,1,0,0,0,0,0,2022-03-22 19:16:40+00:00
1066,1,0,0,0,0,0,2022-03-22 19:19:18+00:00
1065,0,1,0,0,0,0,2022-03-22 19:26:57+00:00
1064,0,0,0,0,0,1,2022-03-22 19:29:09+00:00
1063,0,0,1,0,0,0,2022-03-22 19:51:26+00:00
1062,1,0,0,0,0,0,2022-03-22 19:51:43+00:00
1061,0,1,0,0,0,0,2022-03-22 19:55:06+00:00
1060,0,1,0,0,0,0,2022-03-22 20:12:34+00:00
1059,0,0,0,1,0,0,2022-03-22 20:17:19+00:00
1058,0,0,0,0,0,1,2022-03-22 21:23:49+00:00
1057,0,0,1,0,0,0,2022-03-22 21:35:31+00:00
1056,0,1,0,0,0,0,2022-03-22 21:46:05+00:00
1055,0,0,1,0,0,0,2022-03-22 22:09:49+00:00
1054,0,0,1,0,0,0,2022-03-22 23:52:43+00:00
1053,0,1,0,0,0,0,2022-03-23 02:58:36+00:00
1052,0,0,0,0,1,0,2022-03-23 03:14:28+00:00
1051,0,0,0,0,1,0,2022-03-23 03:25:50+00:00
1050,1,0,0,0,0,0,2022-03-23 03:30:10+00:00
1049,0,0,0,0,0,1,2022-03-23 03:52:33+00:00
1048,1,0,0,0,0,0,2022-03-23 03:54:32+00:00
1047,1,0,0,0,0,0,2022-03-23 04:21:15+00:00
1046,0,0,1,0,0,0,2022-03-23 05:20:08+00:00
1045,0,1,0,0,0,0,2022-03-23 06:15:03+00:00
1044,0,1,0,0,0,0,2022-03-23 06:31:40+00:00
1043,1,0,0,0,0,0,2022-03-23 06:49:52+00:00
1042,0,0,0,0,0,1,2022-03-23 06:54:01+00:00
1041,1,0,0,0,0,0,2022-03-23 07:08:38+00:00
1040,0,0,0,0,0,1,2022-03-23 07:17:01+00:00
1039,0,1,0,0,0,0,2022-03-23 07:20:51+00:00
1038,0,0,0,0,0,1,2022-03-23 07:24:58+00:00
1037,0,0,0,0,0,1,2022-03-23 07:41:07+00:00
1036,0,0,0,0,0,1,2022-03-23 08:02:39+00:00
1035,0,1,0,0,0,0,2022-03-23 08:28:43+00:00
1034,0,0,1,0,0,0,2022-03-23 09:14:21+00:00
1033,0,0,0,0,0,1,2022-03-23 09:56:09+00:00
1032,0,0,0,0,0,1,2022-03-23 10:04:31+00:00
1031,1,0,0,0,0,0,2022-03-23 10:48:00+00:00
1030,0,0,1,0,0,0,2022-03-23 12:06:41+00:00
1029,1,0,0,0,0,0,2022-03-23 12:32:22+00:00
1028,0,0,0,0,0,1,2022-03-23 12:52:46+00:00
1027,0,0,0,0,0,1,2022-03-23 13:04:05+00:00
1026,1,0,0,0,0,0,2022-03-23 13:37:43+00:00
1025,0,1,0,0,0,0,2022-03-23 14:01:28+00:00
1024,0,0,1,0,0,0,2022-03-23 14:09:14+00:00
1023,0,1,0,0,0,0,2022-03-23 14:48:24+00:00
1022,0,0,0,1,0,0,2022-03-23 14:54:01+00:00
1021,0,0,0,0,0,1,2022-03-23 15:00:48+00:00
1020,0,0,0,1,0,0,2022-03-23 16:32:07+00:00
1019,0,0,0,0,1,0,2022-03-23 16:50:42+00:00
1018,1,0,0,0,0,0,2022-03-23 16:57:50+00:00
1017,0,0,0,0,0,1,2022-03-23 17:01:48+00:00
1016,0,0,1,0,0,0,2022-03-23 17:17:04+00:00
1015,0,1,0,0,0,0,2022-03-23 17:39:25+00:00
1014,1,0,0,0,0,0,2022-03-23 18:01:47+00:00
1013,0,1,0,0,0,0,2022-03-23 18:55:33+00:00
1012,0,0,1,0,0,0,2022-03-23 19:05:38+00:00
1011,0,0,1,0,0,0,2022-03-23 19:30:08+00:00
1010,1,0,0,0,0,0,2022-03-23 19:43:21+00:00
1009,0,0,0,1,0,0,2022-03-23 20:56:56+00:00
1008,0,0,0,0,0,1,2022-03-23 21:35:17+00:00
1007,1,0,0,0,0,0,2022-03-23 21:37:57+00:00
1006,1,0,0,0,0,0,2022-03-23 21:38:31+00:00
1005,0,0,0,0,0,1,2022-03-23 21:41:54+00:00
1004,1,0,0,0,0,0,2022-03-23 21:42:17+00:00
1003,1,0,0,0,0,0,2022-03-23 21:42:21+00:00
1002,0,0,0,0,0,1,2022-03-23 21:44:37+00:00
1001,1,0,0,0,0,0,2022-03-23 21:44:51+00:00
1000,0,0,1,0,0,0,2022-03-23 21:46:04+00:00
999,0,0,0,0,0,1,2022-03-23 21:53:23+00:00
998,0,1,0,0,0,0,2022-03-23 21:53:36+00:00
997,0,0,1,0,0,0,2022-03-23 21:58:23+00:00
996,0,1,0,0,0,0,2022-03-23 21:59:38+00:00
995,0,0,1,0,0,0,2022-03-23 22:02:07+00:00
994,0,0,0,0,0,1,2022-03-23 22:02:42+00:00
993,1,0,0,0,0,0,2022-03-23 22:06:19+00:00
992,0,0,1,0,0,0,2022-03-23 22:24:21+00:00
991,0,0,0,1,0,0,2022-03-23 22:25:06+00:00
990,0,0,0,1,0,0,2022-03-23 22:37:23+00:00
989,0,0,1,0,0,0,2022-03-23 23:21:13+00:00
988,0,0,1,0,0,0,2022-03-23 23:58:44+00:00
987,1,0,0,0,0,0,2022-03-24 00:22:23+00:00
986,1,0,0,0,0,0,2022-03-24 02:46:49+00:00
985,0,0,0,0,0,1,2022-03-24 04:29:04+00:00
984,0,0,0,0,0,1,2022-03-24 05:39:05+00:00
983,0,1,0,0,0,0,2022-03-24 06:07:10+00:00
982,0,0,0,0,0,1,2022-03-24 06:41:05+00:00
981,0,1,0,0,0,0,2022-03-24 07:51:11+00:00
980,0,0,1,0,0,0,2022-03-24 07:57:20+00:00
979,0,0,0,0,0,1,2022-03-24 08:16:20+00:00
978,0,0,0,0,0,1,2022-03-24 08:32:40+00:00
977,0,0,0,1,0,0,2022-03-24 09:07:23+00:00
976,1,0,0,0,0,0,2022-03-24 09:34:49+00:00
975,0,0,0,0,1,0,2022-03-24 09:39:15+00:00
974,0,0,0,0,0,1,2022-03-24 09:47:32+00:00
973,0,0,0,0,0,1,2022-03-24 09:54:46+00:00
972,0,1,0,0,0,0,2022-03-24 10:58:00+00:00
971,0,0,0,1,0,0,2022-03-24 11:15:31+00:00
970,0,1,0,0,0,0,2022-03-24 11:34:31+00:00
969,0,0,1,0,0,0,2022-03-24 11:45:44+00:00
968,1,0,0,0,0,0,2022-03-24 12:58:09+00:00
967,0,0,1,0,0,0,2022-03-24 13:03:42+00:00
966,0,0,0,0,0,1,2022-03-24 13:05:42+00:00
965,0,0,0,1,0,0,2022-03-24 14:36:33+00:00
964,1,0,0,0,0,0,2022-03-24 14:41:50+00:00
963,0,0,0,0,0,1,2022-03-24 14:52:39+00:00
962,1,0,0,0,0,0,2022-03-24 15:05:08+00:00
961,0,0,1,0,0,0,2022-03-24 15:05:09+00:00
960,1,0,0,0,0,0,2022-03-24 15:05:10+00:00
959,0,1,0,0,0,0,2022-03-24 15:28:50+00:00
958,0,0,1,0,0,0,2022-03-24 15:39:32+00:00
957,1,0,0,0,0,0,2022-03-24 16:22:57+00:00
956,1,0,0,0,0,0,2022-03-24 16:52:16+00:00
955,0,1,0,0,0,0,2022-03-24 16:55:23+00:00
954,0,0,1,0,0,0,2022-03-24 17:22:17+00:00
953,0,1,0,0,0,0,2022-03-24 17:24:16+00:00
952,0,0,1,0,0,0,2022-03-24 18:10:59+00:00
951,0,1,0,0,0,0,2022-03-24 18:17:38+00:00
950,0,0,0,1,0,0,2022-03-24 18:51:32+00:00
949,1,0,0,0,0,0,2022-03-24 20:13:47+00:00
948,0,0,1,0,0,0,2022-03-24 20:47:06+00:00
947,0,1,0,0,0,0,2022-03-24 21:09:56+00:00
946,0,0,1,0,0,0,2022-03-24 21:10:27+00:00
945,0,0,0,0,1,0,2022-03-24 21:11:41+00:00
944,0,0,0,0,0,1,2022-03-24 21:12:35+00:00
943,1,0,0,0,0,0,2022-03-24 21:13:04+00:00
942,0,0,1,0,0,0,2022-03-24 21:13:49+00:00
941,1,0,0,0,0,0,2022-03-24 21:14:02+00:00
940,0,1,0,0,0,0,2022-03-24 21:14:50+00:00
939,0,0,1,0,0,0,2022-03-24 21:25:48+00:00
938,0,1,0,0,0,0,2022-03-24 21:27:46+00:00
937,0,0,1,0,0,0,2022-03-24 21:30:09+00:00
936,1,0,0,0,0,0,2022-03-24 21:31:45+00:00
935,0,0,1,0,0,0,2022-03-24 21:31:50+00:00
934,0,1,0,0,0,0,2022-03-24 21:32:25+00:00
933,0,0,0,1,0,0,2022-03-24 21:40:23+00:00
932,0,1,0,0,0,0,2022-03-24 21:45:53+00:00
931,0,0,1,0,0,0,2022-03-24 21:47:08+00:00
930,0,1,0,0,0,0,2022-03-24 21:52:10+00:00
929,0,0,1,0,0,0,2022-03-24 21:54:45+00:00
928,0,0,1,0,0,0,2022-03-24 21:54:59+00:00
927,0,0,1,0,0,0,2022-03-24 22:02:04+00:00
926,0,1,0,0,0,0,2022-03-24 22:05:04+00:00
925,1,0,0,0,0,0,2022-03-24 22:08:50+00:00
924,0,0,1,0,0,0,2022-03-24 22:27:19+00:00
923,1,0,0,0,0,0,2022-03-24 22:37:48+00:00
922,0,0,0,0,0,1,2022-03-25 01:58:03+00:00
921,0,0,0,1,0,0,2022-03-25 03:00:57+00:00
920,0,1,0,0,0,0,2022-03-25 05:59:45+00:00
919,1,0,0,0,0,0,2022-03-25 06:49:09+00:00
918,0,1,0,0,0,0,2022-03-25 06:49:11+00:00
917,1,0,0,0,0,0,2022-03-25 08:27:34+00:00
916,0,0,1,0,0,0,2022-03-25 08:45:02+00:00
915,0,1,0,0,0,0,2022-03-25 08:48:50+00:00
914,0,0,0,1,0,0,2022-03-25 09:03:56+00:00
913,0,1,0,0,0,0,2022-03-25 09:14:24+00:00
912,1,0,0,0,0,0,2022-03-25 09:36:08+00:00
911,0,1,0,0,0,0,2022-03-25 09:46:14+00:00
910,0,0,0,1,0,0,2022-03-25 10:10:34+00:00
909,0,0,1,0,0,0,2022-03-25 10:22:16+00:00
908,0,0,0,0,0,1,2022-03-25 11:11:34+00:00
907,0,1,0,0,0,0,2022-03-25 11:37:24+00:00
906,0,0,0,1,0,0,2022-03-25 11:47:59+00:00
905,0,0,1,0,0,0,2022-03-25 12:05:42+00:00
904,0,1,0,0,0,0,2022-03-25 12:07:31+00:00
903,0,0,0,0,0,1,2022-03-25 12:13:45+00:00
902,0,0,1,0,0,0,2022-03-25 12:17:02+00:00
901,1,0,0,0,0,0,2022-03-25 12:59:18+00:00
900,0,0,0,1,0,0,2022-03-25 13:10:56+00:00
899,0,0,0,0,0,1,2022-03-25 13:12:24+00:00
898,0,0,1,0,0,0,2022-03-25 13:16:40+00:00
897,0,1,0,0,0,0,2022-03-25 13:17:24+00:00
896,0,0,0,0,1,0,2022-03-25 14:03:35+00:00
895,0,0,1,0,0,0,2022-03-25 14:04:46+00:00
894,0,1,0,0,0,0,2022-03-25 15:09:09+00:00
893,0,0,0,0,0,1,2022-03-25 15:26:10+00:00
892,0,1,0,0,0,0,2022-03-25 16:15:59+00:00
891,0,0,0,1,0,0,2022-03-25 18:49:04+00:00
890,0,0,1,0,0,0,2022-03-25 18:50:56+00:00
889,0,0,0,1,0,0,2022-03-25 19:29:31+00:00
888,0,1,0,0,0,0,2022-03-25 19:41:25+00:00
887,0,1,0,0,0,0,2022-03-25 19:50:42+00:00
886,1,0,0,0,0,0,2022-03-25 22:10:58+00:00
885,1,0,0,0,0,0,2022-03-26 04:05:54+00:00
884,1,0,0,0,0,0,2022-03-26 04:58:54+00:00
883,1,0,0,0,0,0,2022-03-26 05:51:37+00:00
882,1,0,0,0,0,0,2022-03-26 06:21:39+00:00
881,1,0,0,0,0,0,2022-03-26 06:59:30+00:00
880,0,0,0,0,0,1,2022-03-26 07:13:07+00:00
879,0,0,0,0,1,0,2022-03-26 08:04:52+00:00
878,0,0,1,0,0,0,2022-03-26 08:42:25+00:00
877,0,0,1,0,0,0,2022-03-26 10:03:48+00:00
876,0,0,1,0,0,0,2022-03-26 11:37:23+00:00
875,0,0,1,0,0,0,2022-03-26 11:50:00+00:00
874,0,0,0,0,0,1,2022-03-26 12:36:50+00:00
873,0,0,1,0,0,0,2022-03-26 12:53:34+00:00
872,0,0,1,0,0,0,2022-03-26 13:13:15+00:00
871,1,0,0,0,0,0,2022-03-26 14:25:49+00:00
870,0,0,0,1,0,0,2022-03-26 14:49:27+00:00
869,0,1,0,0,0,0,2022-03-26 15:17:46+00:00
868,0,1,0,0,0,0,2022-03-26 15:32:56+00:00
867,0,0,1,0,0,0,2022-03-26 16:09:17+00:00
866,0,1,0,0,0,0,2022-03-26 17:12:08+00:00
865,0,0,1,0,0,0,2022-03-26 17:16:54+00:00
864,0,0,1,0,0,0,2022-03-26 17:37:46+00:00
863,0,0,1,0,0,0,2022-03-26 18:22:19+00:00
862,0,0,1,0,0,0,2022-03-26 19:22:20+00:00
861,1,0,0,0,0,0,2022-03-26 21:11:28+00:00
860,1,0,0,0,0,0,2022-03-26 22:07:58+00:00
859,1,0,0,0,0,0,2022-03-26 22:12:47+00:00
858,0,1,0,0,0,0,2022-03-26 22:24:22+00:00
857,1,0,0,0,0,0,2022-03-26 23:24:47+00:00
856,1,0,0,0,0,0,2022-03-27 02:10:41+00:00
855,1,0,0,0,0,0,2022-03-27 05:06:33+00:00
854,0,0,1,0,0,0,2022-03-27 06:35:02+00:00
853,0,0,0,0,0,1,2022-03-27 08:10:39+00:00
852,1,0,0,0,0,0,2022-03-27 08:29:20+00:00
851,0,0,1,0,0,0,2022-03-27 09:18:45+00:00
850,0,0,1,0,0,0,2022-03-27 09:22:40+00:00
849,0,0,1,0,0,0,2022-03-27 09:40:40+00:00
848,0,0,1,0,0,0,2022-03-27 10:56:51+00:00
847,0,0,0,0,0,1,2022-03-27 11:07:49+00:00
846,0,1,0,0,0,0,2022-03-27 12:01:01+00:00
845,1,0,0,0,0,0,2022-03-27 12:06:12+00:00
844,1,0,0,0,0,0,2022-03-27 12:11:52+00:00
843,1,0,0,0,0,0,2022-03-27 12:13:28+00:00
842,0,1,0,0,0,0,2022-03-27 12:14:53+00:00
841,0,0,0,0,0,1,2022-03-27 12:22:00+00:00
840,1,0,0,0,0,0,2022-03-27 12:27:06+00:00
839,0,0,0,0,0,1,2022-03-27 12:47:23+00:00
838,1,0,0,0,0,0,2022-03-27 12:54:21+00:00
837,0,0,1,0,0,0,2022-03-27 13:02:12+00:00
836,0,0,0,0,0,1,2022-03-27 13:14:32+00:00
835,1,0,0,0,0,0,2022-03-27 14:02:19+00:00
834,0,1,0,0,0,0,2022-03-27 14:51:49+00:00
833,0,0,1,0,0,0,2022-03-27 15:21:45+00:00
832,0,1,0,0,0,0,2022-03-27 15:32:05+00:00
831,0,0,1,0,0,0,2022-03-27 15:33:43+00:00
830,0,0,0,0,0,1,2022-03-27 15:40:31+00:00
829,1,0,0,0,0,0,2022-03-27 15:55:38+00:00
828,1,0,0,0,0,0,2022-03-27 16:04:08+00:00
827,0,0,1,0,0,0,2022-03-27 16:17:31+00:00
826,0,0,0,1,0,0,2022-03-27 16:52:32+00:00
825,0,0,0,1,0,0,2022-03-27 17:44:14+00:00
824,1,0,0,0,0,0,2022-03-27 18:26:58+00:00
823,0,1,0,0,0,0,2022-03-27 18:27:34+00:00
822,0,0,0,0,0,1,2022-03-27 19:36:29+00:00
821,0,0,0,1,0,0,2022-03-27 19:38:50+00:00
820,1,0,0,0,0,0,2022-03-27 19:40:25+00:00
819,0,1,0,0,0,0,2022-03-27 20:57:09+00:00
818,0,0,0,1,0,0,2022-03-27 21:21:31+00:00
817,0,0,1,0,0,0,2022-03-27 21:52:30+00:00
816,1,0,0,0,0,0,2022-03-28 05:42:12+00:00
815,0,0,0,1,0,0,2022-03-28 05:50:04+00:00
814,0,0,1,0,0,0,2022-03-28 06:51:18+00:00
813,0,0,0,1,0,0,2022-03-28 06:54:41+00:00
812,0,0,1,0,0,0,2022-03-28 06:56:59+00:00
811,0,0,1,0,0,0,2022-03-28 06:57:00+00:00
810,0,0,0,0,0,1,2022-03-28 07:16:56+00:00
809,0,0,0,0,0,1,2022-03-28 07:19:08+00:00
808,0,0,0,0,0,1,2022-03-28 07:47:55+00:00
807,0,0,1,0,0,0,2022-03-28 09:38:16+00:00
806,0,0,1,0,0,0,2022-03-28 09:42:46+00:00
805,0,0,0,0,1,0,2022-03-28 09:45:29+00:00
804,1,0,0,0,0,0,2022-03-28 10:15:08+00:00
803,0,0,0,0,0,1,2022-03-28 10:30:00+00:00
802,0,0,0,1,0,0,2022-03-28 10:32:18+00:00
801,1,0,0,0,0,0,2022-03-28 10:32:21+00:00
800,1,0,0,0,0,0,2022-03-28 10:38:48+00:00
799,0,1,0,0,0,0,2022-03-28 10:42:51+00:00
798,0,0,0,0,0,1,2022-03-28 11:06:19+00:00
797,0,1,0,0,0,0,2022-03-28 11:30:45+00:00
796,0,0,1,0,0,0,2022-03-28 11:41:32+00:00
795,0,0,1,0,0,0,2022-03-28 12:07:46+00:00
794,0,0,1,0,0,0,2022-03-28 12:20:23+00:00
793,0,0,0,1,0,0,2022-03-28 13:05:42+00:00
792,0,0,1,0,0,0,2022-03-28 13:43:38+00:00
791,0,0,1,0,0,0,2022-03-28 14:53:03+00:00
790,1,0,0,0,0,0,2022-03-28 15:29:43+00:00
789,0,0,0,1,0,0,2022-03-28 16:24:09+00:00
788,0,1,0,0,0,0,2022-03-28 16:27:58+00:00
787,0,0,0,0,0,1,2022-03-28 16:46:32+00:00
786,1,0,0,0,0,0,2022-03-28 17:58:50+00:00
785,0,0,1,0,0,0,2022-03-28 19:22:11+00:00
784,0,1,0,0,0,0,2022-03-28 20:07:48+00:00
783,0,0,1,0,0,0,2022-03-28 20:21:45+00:00
782,0,0,0,0,0,1,2022-03-28 20:54:52+00:00
781,0,0,1,0,0,0,2022-03-28 21:08:57+00:00
780,0,0,0,1,0,0,2022-03-28 21:23:38+00:00
779,1,0,0,0,0,0,2022-03-28 21:51:40+00:00
778,1,0,0,0,0,0,2022-03-29 04:14:23+00:00
777,0,1,0,0,0,0,2022-03-29 05:59:54+00:00
776,1,0,0,0,0,0,2022-03-29 06:15:29+00:00
775,0,1,0,0,0,0,2022-03-29 06:19:04+00:00
774,1,0,0,0,0,0,2022-03-29 06:19:47+00:00
773,1,0,0,0,0,0,2022-03-29 06:31:18+00:00
772,1,0,0,0,0,0,2022-03-29 06:31:27+00:00
771,0,0,0,0,0,1,2022-03-29 06:31:36+00:00
770,0,0,1,0,0,0,2022-03-29 06:31:51+00:00
769,1,0,0,0,0,0,2022-03-29 06:33:38+00:00
768,1,0,0,0,0,0,2022-03-29 06:49:30+00:00
767,0,0,0,0,0,1,2022-03-29 07:15:24+00:00
766,0,0,0,1,0,0,2022-03-29 07:16:19+00:00
765,0,0,0,0,0,1,2022-03-29 07:27:03+00:00
764,0,0,0,0,0,1,2022-03-29 07:27:35+00:00
763,1,0,0,0,0,0,2022-03-29 07:40:41+00:00
762,0,0,1,0,0,0,2022-03-29 07:55:20+00:00
761,1,0,0,0,0,0,2022-03-29 08:42:06+00:00
760,1,0,0,0,0,0,2022-03-29 08:49:18+00:00
759,0,1,0,0,0,0,2022-03-29 08:54:27+00:00
758,0,0,1,0,0,0,2022-03-29 08:54:34+00:00
757,0,0,0,1,0,0,2022-03-29 08:55:06+00:00
756,0,0,0,0,0,1,2022-03-29 08:55:21+00:00
755,0,0,0,0,1,0,2022-03-29 09:28:47+00:00
754,0,0,1,0,0,0,2022-03-29 09:32:44+00:00
753,1,0,0,0,0,0,2022-03-29 09:41:24+00:00
752,0,0,0,1,0,0,2022-03-29 10:14:37+00:00
751,1,0,0,0,0,0,2022-03-29 10:16:14+00:00
750,1,0,0,0,0,0,2022-03-29 10:34:28+00:00
749,0,1,0,0,0,0,2022-03-29 10:57:03+00:00
748,0,0,0,0,0,1,2022-03-29 11:41:09+00:00
747,0,0,0,0,0,1,2022-03-29 11:46:15+00:00
746,1,0,0,0,0,0,2022-03-29 11:47:48+00:00
745,0,0,0,0,0,1,2022-03-29 11:59:29+00:00
744,1,0,0,0,0,0,2022-03-29 12:07:46+00:00
743,0,0,0,0,0,1,2022-03-29 13:04:44+00:00
742,1,0,0,0,0,0,2022-03-29 13:26:50+00:00
741,0,0,0,1,0,0,2022-03-29 14:24:17+00:00
740,0,0,1,0,0,0,2022-03-29 14:25:01+00:00
739,1,0,0,0,0,0,2022-03-29 14:25:47+00:00
738,1,0,0,0,0,0,2022-03-29 14:42:48+00:00
737,0,0,0,0,0,1,2022-03-29 15:11:06+00:00
736,0,0,1,0,0,0,2022-03-29 15:18:08+00:00
735,0,0,0,0,0,1,2022-03-29 15:29:20+00:00
734,0,0,0,0,0,1,2022-03-29 16:25:12+00:00
733,0,0,1,0,0,0,2022-03-29 16:25:27+00:00
732,0,0,1,0,0,0,2022-03-29 16:51:05+00:00
731,1,0,0,0,0,0,2022-03-29 18:10:44+00:00
